text,doc_type,label,amount
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Marie Kamanzi,
RE: Your TIN 577823147 – Meeting invitation
We write with reference to your account for the period 2023. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,4160100.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Nyabugogo Transport
TIN: 346706467
Period: 2024-03
Nature of Payment: Services
Gross Amount: 1454816 RWF
WHT Rate: 15%
Tax Withheld: 218222 RWF",withholding_tax,declaration,1454816.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Bugesera Dairy (TIN: 436987794) has no outstanding tax obligations as of 2020-02. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,3566250.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Marie Ndayishimiye,
RE: Your TIN 382797958 – Request for information
We write with reference to your account for the period 2024-12. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,6840556.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Amahoro Construction
TIN: 652866539
Financial Year: 2024-07
Taxable Income: 2237626 RWF
CIT at 30%: 671288 RWF
Advance Tax Paid: 223763 RWF
Balance Due: 447525 RWF",cit_filing,filing,2237626.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Chantal Mukamana (TIN: 735094668) has no outstanding tax obligations as of 2024. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,6453902.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Nyabugogo Transport,
RE: Your TIN 410623993 – Notice of assessment
We write with reference to your account for the period 2023. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,1063340.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Kanombe Logistics
TIN: 507350359
Period: 2022
Overpaid Amount: 6460270 RWF
Reason: Excess VAT input credits
Bank Account: 617255
Bank: Bank of Kigali",refund_request,declaration,6460270.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Innocent Hakizimana
TIN: 722585793
Audit Period: 2024
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: None",audit_report,filing,2473091.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Rebero Holdings
TIN: 717549533
Period: 2024
Nature of Payment: Services
Gross Amount: 1725902 RWF
WHT Rate: 15%
Tax Withheld: 258885 RWF",withholding_tax,declaration,1725902.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Gahanga Agro
TIN: 378559780
Period: 2024-02
Nature of Payment: Services
Gross Amount: 5539567 RWF
WHT Rate: 15%
Tax Withheld: 830935 RWF",withholding_tax,declaration,5539567.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Isange Distributors
TIN: 107156607
Period: 2023-01
Overpaid Amount: 1705297 RWF
Reason: Excess VAT input credits
Bank Account: 646196
Bank: Bank of Kigali",refund_request,declaration,1705297.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Gahanga Agro
TIN: 217698079
Financial Year: 2020-08
Taxable Income: 3448742 RWF
CIT at 30%: 1034623 RWF
Advance Tax Paid: 344874 RWF
Balance Due: 689748 RWF",cit_filing,filing,3448742.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Umucyo Pharmacy
TIN: 880998560
Month: 2020
Total Employees: 121
Gross Salaries: 2092377 RWF
PAYE Withheld: 627713 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,2092377.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Rwanda Fresh Ltd
TIN: 565335683
Audit Period: 2020-12
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Refer for further investigation",audit_report,filing,1960163.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Diane Ndayishimiye
TIN: 336448207
Tax Period: 2021-05
Output VAT: 3968528 RWF
Input VAT: 1008948 RWF
Net VAT Payable: 2959580 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,3363159.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Inzora Tech
TIN: 654379588
Period: 2021-01
Nature of Payment: Services
Gross Amount: 3423503 RWF
WHT Rate: 15%
Tax Withheld: 513525 RWF",withholding_tax,declaration,3423503.0
"FINANCIAL STATEMENTS
Remera Electronics
TIN: 777559423
Year Ended: 2024-04
Total Revenue: 3360501 RWF
Total Expenses: 2352351 RWF
Net Profit Before Tax: 1008150 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,3360501.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Remera Electronics,
RE: Your TIN 741928074 – Meeting invitation
We write with reference to your account for the period 2022-09. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,557580.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Ubumwe Investments
TIN: 289187343
Period: 2023-06
Nature of Payment: Services
Gross Amount: 2185323 RWF
WHT Rate: 15%
Tax Withheld: 327798 RWF",withholding_tax,declaration,2185323.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Umucyo Pharmacy,
RE: Your TIN 131098297 – Objection response
We write with reference to your account for the period 2022-05. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,11077773.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Kanombe Logistics
TIN: 556554255
Audit Period: 2023-05
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: Issue penalty notice",audit_report,filing,1612041.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Inyange Industries,
RE: Your TIN 675539687 – Request for information
We write with reference to your account for the period 2021. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,17300217.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Inzora Tech
TIN: 937984119
Tax Period: 2022-06
Output VAT: 4808264 RWF
Input VAT: 1222440 RWF
Net VAT Payable: 3585824 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,4074800.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Pierre Hakizimana
TIN: 524693118
Period: 2021-05
This notice informs you of a penalty of 1212618 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,12126182.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Ruliba Ceramics
TIN: 210080796
Tax Period: 2024-07
Output VAT: 313911 RWF
Input VAT: 79808 RWF
Net VAT Payable: 234103 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,266026.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Solange Nkurunziza
TIN: 972947639
Period: 2023-11
Nature of Payment: Services
Gross Amount: 8576878 RWF
WHT Rate: 15%
Tax Withheld: 1286532 RWF",withholding_tax,declaration,8576878.0
"FINANCIAL STATEMENTS
Solange Hakizimana
TIN: 749476211
Year Ended: 2021-02
Total Revenue: 7916012 RWF
Total Expenses: 5541208 RWF
Net Profit Before Tax: 2374804 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,7916012.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Gahanga Agro
TIN: 394258670
Period: 2023
This notice informs you of a penalty of 1746134 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,17461341.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Emmanuel Hakizimana
TIN: 399099265
Month: 2023-05
Total Employees: 67
Gross Salaries: 3859314 RWF
PAYE Withheld: 1157794 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,3859314.0
"FINANCIAL STATEMENTS
Ubumwe Investments
TIN: 585621597
Year Ended: 2021-10
Total Revenue: 2582082 RWF
Total Expenses: 1807457 RWF
Net Profit Before Tax: 774625 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2582082.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Bugesera Dairy
TIN: 254373208
Month: 2020-02
Total Employees: 130
Gross Salaries: 1213961 RWF
PAYE Withheld: 364188 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,1213961.0
"FINANCIAL STATEMENTS
Masaka Textiles
TIN: 662002554
Year Ended: 2024
Total Revenue: 3450343 RWF
Total Expenses: 2415240 RWF
Net Profit Before Tax: 1035103 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,3450343.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Solange Niyomugabo
TIN: 742881543
Financial Year: 2023
Taxable Income: 1223704 RWF
CIT at 30%: 367111 RWF
Advance Tax Paid: 122370 RWF
Balance Due: 244741 RWF",cit_filing,filing,1223704.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Solange Umubyeyi
TIN: 652366203
Period: 2024-12
Nature of Payment: Services
Gross Amount: 474709 RWF
WHT Rate: 15%
Tax Withheld: 71206 RWF",withholding_tax,declaration,474709.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Inyange Industries
TIN: 658280271
Financial Year: 2020
Taxable Income: 10241466 RWF
CIT at 30%: 3072440 RWF
Advance Tax Paid: 1024147 RWF
Balance Due: 2048293 RWF",cit_filing,filing,10241466.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Nyabugogo Transport
TIN: 528858563
Period: 2020
This notice informs you of a penalty of 2734750 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,27347495.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Inyange Industries
TIN: 251953364
Audit Period: 2022-09
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Refer for further investigation",audit_report,filing,8168032.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Alice Uwimana,
RE: Your TIN 276349437 – Meeting invitation
We write with reference to your account for the period 2024-12. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,99349.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Claudine Kamanzi
TIN: 845225335
Tax Period: 2020-09
Output VAT: 646080 RWF
Input VAT: 164258 RWF
Net VAT Payable: 481822 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,547525.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Umucyo Pharmacy
TIN: 470395234
Audit Period: 2020
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Refer for further investigation",audit_report,filing,8644993.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Rebero Holdings
TIN: 702489740
Period: 2024-11
Overpaid Amount: 453210 RWF
Reason: Excess VAT input credits
Bank Account: 393586
Bank: Bank of Kigali",refund_request,declaration,453210.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Marie Uwimana
TIN: 955648194
Financial Year: 2024-10
Taxable Income: 2463998 RWF
CIT at 30%: 739199 RWF
Advance Tax Paid: 246400 RWF
Balance Due: 492800 RWF",cit_filing,filing,2463998.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Masaka Textiles
TIN: 324741375
Period: 2021-01
Overpaid Amount: 22639106 RWF
Reason: Excess VAT input credits
Bank Account: 272824
Bank: Bank of Kigali",refund_request,declaration,22639106.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Bugesera Dairy,
RE: Your TIN 183523612 – Objection response
We write with reference to your account for the period 2020-03. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,2946317.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Emmanuel Ndayishimiye
TIN: 930989868
Month: 2023-12
Total Employees: 138
Gross Salaries: 1918102 RWF
PAYE Withheld: 575431 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,1918102.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Rebero Holdings
TIN: 863803756
Period: 2021-07
Nature of Payment: Services
Gross Amount: 3417640 RWF
WHT Rate: 15%
Tax Withheld: 512646 RWF",withholding_tax,declaration,3417640.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Chantal Mukamana
TIN: 600445166
Audit Period: 2022-12
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Issue penalty notice",audit_report,filing,4848265.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Alice Hakizimana
TIN: 309260052
Tax Period: 2020-10
Output VAT: 642131 RWF
Input VAT: 163254 RWF
Net VAT Payable: 478878 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,544179.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Patrick Umubyeyi (TIN: 527664933) has no outstanding tax obligations as of 2020-12. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,1652224.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Masaka Textiles,
RE: Your TIN 905237642 – Notice of assessment
We write with reference to your account for the period 2024. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,196305.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Chantal Nkurunziza
TIN: 160181074
Financial Year: 2023-11
Taxable Income: 1936113 RWF
CIT at 30%: 580834 RWF
Advance Tax Paid: 193611 RWF
Balance Due: 387223 RWF",cit_filing,filing,1936113.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Inyange Industries
TIN: 730122695
Audit Period: 2022
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Refer for further investigation",audit_report,filing,5510597.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Ruliba Ceramics
TIN: 258391889
Period: 2022
Nature of Payment: Services
Gross Amount: 277647 RWF
WHT Rate: 15%
Tax Withheld: 41647 RWF",withholding_tax,declaration,277647.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Innocent Mukamana
TIN: 226395063
Tax Period: 2022-08
Output VAT: 7089966 RWF
Input VAT: 1802534 RWF
Net VAT Payable: 5287432 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,6008446.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Inyange Industries
TIN: 440914414
Financial Year: 2024-11
Taxable Income: 7327634 RWF
CIT at 30%: 2198290 RWF
Advance Tax Paid: 732763 RWF
Balance Due: 1465527 RWF",cit_filing,filing,7327634.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Umucyo Pharmacy
TIN: 430478745
Month: 2021-12
Total Employees: 18
Gross Salaries: 762052 RWF
PAYE Withheld: 228616 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,762052.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Alice Ndayishimiye (TIN: 342623109) has no outstanding tax obligations as of 2021-05. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,1024676.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Kimironko Supermarket
TIN: 474584710
Month: 2024-08
Total Employees: 48
Gross Salaries: 5858397 RWF
PAYE Withheld: 1757519 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,5858397.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Nyabugogo Transport
TIN: 472504153
Period: 2022-04
This notice informs you of a penalty of 1733732 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,17337324.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Yvonne Bizimana
TIN: 133767082
Period: 2020-09
Nature of Payment: Services
Gross Amount: 1081589 RWF
WHT Rate: 15%
Tax Withheld: 162238 RWF",withholding_tax,declaration,1081589.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Diane Habimana
TIN: 446144349
Period: 2020-11
Overpaid Amount: 11614392 RWF
Reason: Excess VAT input credits
Bank Account: 453026
Bank: Bank of Kigali",refund_request,declaration,11614392.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Alice Bizimana
TIN: 274746805
Month: 2023
Total Employees: 162
Gross Salaries: 159950 RWF
PAYE Withheld: 47985 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,159950.0
"FINANCIAL STATEMENTS
Umucyo Pharmacy
TIN: 371200090
Year Ended: 2022-10
Total Revenue: 5724657 RWF
Total Expenses: 4007260 RWF
Net Profit Before Tax: 1717397 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,5724657.0
"FINANCIAL STATEMENTS
Remera Electronics
TIN: 736810563
Year Ended: 2020-03
Total Revenue: 12827950 RWF
Total Expenses: 8979565 RWF
Net Profit Before Tax: 3848385 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,12827950.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Alice Habimana
TIN: 197064811
Financial Year: 2022-03
Taxable Income: 3119033 RWF
CIT at 30%: 935710 RWF
Advance Tax Paid: 311903 RWF
Balance Due: 623807 RWF",cit_filing,filing,3119033.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Marie Uwimana
TIN: 353600185
Financial Year: 2021
Taxable Income: 1453417 RWF
CIT at 30%: 436025 RWF
Advance Tax Paid: 145342 RWF
Balance Due: 290683 RWF",cit_filing,filing,1453417.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Yvonne Hakizimana
TIN: 837431324
Financial Year: 2023
Taxable Income: 3246193 RWF
CIT at 30%: 973858 RWF
Advance Tax Paid: 324619 RWF
Balance Due: 649239 RWF",cit_filing,filing,3246193.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Alice Uwimana
TIN: 529371703
Month: 2022-05
Total Employees: 113
Gross Salaries: 6603562 RWF
PAYE Withheld: 1981069 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,6603562.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Kigali Trading Co,
RE: Your TIN 338042160 – Meeting invitation
We write with reference to your account for the period 2024-03. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,2353298.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Claudine Habimana
TIN: 326809000
Period: 2022
Nature of Payment: Services
Gross Amount: 2473082 RWF
WHT Rate: 15%
Tax Withheld: 370962 RWF",withholding_tax,declaration,2473082.0
"FINANCIAL STATEMENTS
Masaka Textiles
TIN: 137394844
Year Ended: 2022
Total Revenue: 2589285 RWF
Total Expenses: 1812500 RWF
Net Profit Before Tax: 776786 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2589285.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Remera Electronics
TIN: 962805514
Month: 2020-03
Total Employees: 103
Gross Salaries: 4324593 RWF
PAYE Withheld: 1297378 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,4324593.0
"FINANCIAL STATEMENTS
Rwanda Fresh Ltd
TIN: 425294935
Year Ended: 2023-05
Total Revenue: 666256 RWF
Total Expenses: 466379 RWF
Net Profit Before Tax: 199877 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,666256.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Kimironko Supermarket
TIN: 219907046
Audit Period: 2021-07
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: None",audit_report,filing,2468256.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Innocent Niyomugabo
TIN: 881285439
Period: 2023
Overpaid Amount: 1704437 RWF
Reason: Excess VAT input credits
Bank Account: 152505
Bank: Bank of Kigali",refund_request,declaration,1704437.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Rebero Holdings
TIN: 557094619
Period: 2022
Overpaid Amount: 8600971 RWF
Reason: Excess VAT input credits
Bank Account: 474221
Bank: Bank of Kigali",refund_request,declaration,8600971.0
"FINANCIAL STATEMENTS
Alice Bizimana
TIN: 782881227
Year Ended: 2020
Total Revenue: 6632057 RWF
Total Expenses: 4642440 RWF
Net Profit Before Tax: 1989617 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,6632057.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Amahoro Construction
TIN: 880382037
Month: 2021-11
Total Employees: 93
Gross Salaries: 11211410 RWF
PAYE Withheld: 3363423 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,11211410.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Rwanda Fresh Ltd
TIN: 182180063
Period: 2022
This notice informs you of a penalty of 474976 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,4749761.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Eric Bizimana
TIN: 553688034
Month: 2023
Total Employees: 189
Gross Salaries: 6917227 RWF
PAYE Withheld: 2075168 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,6917227.0
"FINANCIAL STATEMENTS
Isange Distributors
TIN: 712993971
Year Ended: 2022-05
Total Revenue: 3923496 RWF
Total Expenses: 2746447 RWF
Net Profit Before Tax: 1177049 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,3923496.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Emmanuel Bizimana,
RE: Your TIN 901945329 – Objection response
We write with reference to your account for the period 2021-05. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,284107.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Kigali Trading Co
TIN: 939720413
Tax Period: 2023
Output VAT: 1892025 RWF
Input VAT: 481023 RWF
Net VAT Payable: 1411002 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,1603411.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Alice Kamanzi
TIN: 168421465
Period: 2024-05
Nature of Payment: Services
Gross Amount: 4749283 RWF
WHT Rate: 15%
Tax Withheld: 712392 RWF",withholding_tax,declaration,4749283.0
"FINANCIAL STATEMENTS
Kigali Trading Co
TIN: 468240534
Year Ended: 2022-06
Total Revenue: 2988381 RWF
Total Expenses: 2091867 RWF
Net Profit Before Tax: 896514 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2988381.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Rebero Holdings
TIN: 532651629
Financial Year: 2020-11
Taxable Income: 17217096 RWF
CIT at 30%: 5165129 RWF
Advance Tax Paid: 1721710 RWF
Balance Due: 3443419 RWF",cit_filing,filing,17217096.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Ruliba Ceramics
TIN: 496416310
Period: 2022-05
Nature of Payment: Services
Gross Amount: 3052833 RWF
WHT Rate: 15%
Tax Withheld: 457925 RWF",withholding_tax,declaration,3052833.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Nyabugogo Transport
TIN: 921348247
Audit Period: 2020-05
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Refer for further investigation",audit_report,filing,3424149.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Ubumwe Investments
TIN: 204131289
Period: 2023
Overpaid Amount: 636225 RWF
Reason: Excess VAT input credits
Bank Account: 676790
Bank: Bank of Kigali",refund_request,declaration,636225.0
"FINANCIAL STATEMENTS
Claudine Ndayishimiye
TIN: 743438223
Year Ended: 2022-06
Total Revenue: 5024988 RWF
Total Expenses: 3517492 RWF
Net Profit Before Tax: 1507496 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,5024988.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Umucyo Pharmacy
TIN: 533755155
Period: 2023
This notice informs you of a penalty of 1297145 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,12971447.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Kanombe Logistics
TIN: 804579307
Period: 2021-11
This notice informs you of a penalty of 246730 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,2467296.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Amahoro Construction
TIN: 754666903
Tax Period: 2024-09
Output VAT: 5458750 RWF
Input VAT: 1387818 RWF
Net VAT Payable: 4070932 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,4626059.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Eric Umubyeyi
TIN: 834829245
Period: 2020
Nature of Payment: Services
Gross Amount: 4648264 RWF
WHT Rate: 15%
Tax Withheld: 697240 RWF",withholding_tax,declaration,4648264.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Umucyo Pharmacy
TIN: 288131372
Financial Year: 2023-12
Taxable Income: 1998384 RWF
CIT at 30%: 599515 RWF
Advance Tax Paid: 199838 RWF
Balance Due: 399677 RWF",cit_filing,filing,1998384.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Kanombe Logistics,
RE: Your TIN 359720591 – Notice of assessment
We write with reference to your account for the period 2021-08. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,639175.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Jean Ndayishimiye
TIN: 658096119
Month: 2023
Total Employees: 71
Gross Salaries: 2748609 RWF
PAYE Withheld: 824583 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,2748609.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Kigali Trading Co
TIN: 570858471
Period: 2023
Overpaid Amount: 8397596 RWF
Reason: Excess VAT input credits
Bank Account: 851435
Bank: Bank of Kigali",refund_request,declaration,8397596.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Kanombe Logistics
TIN: 560193439
Period: 2020
This notice informs you of a penalty of 157244 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,1572440.0
"FINANCIAL STATEMENTS
Amahoro Construction
TIN: 360992998
Year Ended: 2023
Total Revenue: 2052580 RWF
Total Expenses: 1436806 RWF
Net Profit Before Tax: 615774 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2052580.0
